datetime,forecast_demand_trend,forecast_demand_fluctuations
2025-01-20 23:00:00,7105.238354073446,7177.676426283808
2025-01-21 00:00:00,6742.437996528997,6508.236760685376
2025-01-21 01:00:00,6396.326095232014,6749.096464164615
2025-01-21 02:00:00,6214.131281804248,7480.759301482986
2025-01-21 03:00:00,6150.90714514323,8337.730832905223
2025-01-21 04:00:00,6239.070657420523,9500.166761954564
2025-01-21 05:00:00,6348.4432149261065,9928.43253390557
2025-01-21 06:00:00,6278.349417337933,9626.79329662281
2025-01-21 07:00:00,6095.078686846375,8723.062552684969
2025-01-21 08:00:00,5683.108722349982,7578.426853525751
2025-01-21 09:00:00,5317.348819829696,6262.3022088865955
2025-01-21 10:00:00,5152.7102170263015,5444.452105561929
2025-01-21 11:00:00,5145.3363963373085,5042.584943054093
2025-01-21 12:00:00,5306.430381813428,4814.0606505919795
2025-01-21 13:00:00,5563.602163478295,4827.820319640369
2025-01-21 14:00:00,6106.170120959248,5079.506212610123
2025-01-21 15:00:00,6957.583126736265,5799.293865822986
2025-01-21 16:00:00,7879.581347759042,6468.768874977145
2025-01-21 17:00:00,8467.411086121845,6866.993818469462
2025-01-21 18:00:00,8617.392680963005,7426.42228174525
2025-01-21 19:00:00,8470.305957361881,7807.329413307346
2025-01-21 20:00:00,8140.801502476661,7566.833445813459
2025-01-21 21:00:00,7813.565326852486,7263.400083184257
2025-01-21 22:00:00,7472.0277786704655,7607.921350285784
2025-01-21 23:00:00,7098.358947593911,7719.349497858072
2025-01-22 00:00:00,6735.909859121619,7515.753191366982
2025-01-22 01:00:00,6390.133068900178,7922.250274989907
2025-01-22 02:00:00,6208.114659424453,8175.889518821435
2025-01-22 03:00:00,6144.9517373983,8608.812018250264
2025-01-22 04:00:00,6233.029888362447,9262.138568769902
2025-01-22 05:00:00,6342.296549622951,9385.982026402758
2025-01-22 06:00:00,6272.270618011302,9003.088853606785
2025-01-22 07:00:00,6089.177333189493,8687.170260846984
2025-01-22 08:00:00,5677.606244645864,8287.33680516023
2025-01-22 09:00:00,5312.200476760052,7208.869372320346
2025-01-22 10:00:00,5147.721279740162,6508.526039534851
2025-01-22 11:00:00,5140.354598540069,5724.594674990417
2025-01-22 12:00:00,5301.29261020515,5236.535882752388
2025-01-22 13:00:00,5558.215394001547,5414.207673270204
2025-01-22 14:00:00,6100.25802844161,5756.931252773596
2025-01-22 15:00:00,6950.846682426565,6953.904375424585
2025-01-22 16:00:00,7871.952209934799,8251.857232099954
2025-01-22 17:00:00,8459.212802165863,8878.800930590842
2025-01-22 18:00:00,8609.049182410916,9149.487523304315
2025-01-22 19:00:00,8462.104870543828,9572.319383828844
2025-01-22 20:00:00,8132.919447178477,9592.290545328393
2025-01-22 21:00:00,7806.000106868234,9298.475773143966
2025-01-22 22:00:00,7464.793240824889,9310.786034043307
2025-01-22 23:00:00,7091.486201923843,8954.783807121743
2025-01-23 00:00:00,6729.38804247429,8447.433194939767
2025-01-23 01:00:00,6383.946038900545,8367.327599473447
2025-01-23 02:00:00,6202.103862583093,8513.520216012841
2025-01-23 03:00:00,6139.002095919069,8380.877110659376
2025-01-23 04:00:00,6226.994968204517,8332.442297435451
2025-01-23 05:00:00,6336.155835731688,8131.807305691058
2025-01-23 06:00:00,6266.197704367899,7254.459292322986
2025-01-23 07:00:00,6083.281693415086,6476.051475400473
2025-01-23 08:00:00,5672.109094633972,6261.908866104587
2025-01-23 09:00:00,5307.057118505842,5172.098839191164
2025-01-23 10:00:00,5142.737172909548,4921.666473591347
2025-01-23 11:00:00,5135.377624262397,4666.4486414102
2025-01-23 12:00:00,5296.159813142776,4812.923709034957
2025-01-23 13:00:00,5552.833840155094,5411.6091783670545
2025-01-23 14:00:00,6094.351660175571,6471.034888756824
2025-01-23 15:00:00,6944.116760510029,8304.1581425269
2025-01-23 16:00:00,7864.330458801139,9604.859899562456
2025-01-23 17:00:00,8451.022455891209,9876.459192352133
2025-01-23 18:00:00,8600.713762137115,10377.540664323125
2025-01-23 19:00:00,8453.911724121539,10437.435032083764
2025-01-23 20:00:00,8125.045023390078,9821.119983454144
2025-01-23 21:00:00,7798.442211647786,9026.140279903828
2025-01-23 22:00:00,7457.565707587148,8633.767537255975
2025-01-23 23:00:00,7084.620110577771,8078.355373650716
2025-01-24 00:00:00,6722.872540395811,7656.479910328049
2025-01-24 01:00:00,6377.764999335608,7513.956720876118
2025-01-24 02:00:00,6196.098885545876,7825.458551406734
2025-01-24 03:00:00,6133.058215031015,8018.42946672588
2025-01-24 04:00:00,6220.9658912009545,8315.054495443434
2025-01-24 05:00:00,6330.021067419191,8639.924904272335
2025-01-24 06:00:00,6260.130670650793,8788.365683498203
2025-01-24 07:00:00,6077.391761929381,8171.895966539789
2025-01-24 08:00:00,5666.617267089434,7606.042668336756
2025-01-24 09:00:00,5301.91874017285,7234.746976685904
2025-01-24 10:00:00,5137.757891802839,6987.198867036871
2025-01-24 11:00:00,5130.40546879427,6657.742760066929
2025-01-24 12:00:00,5291.031985763708,6395.589340716174
2025-01-24 13:00:00,5547.457496842506,6684.627744317653
2025-01-24 14:00:00,6088.45101057539,7187.6006038187625
2025-01-24 15:00:00,6937.393354633957,8636.053581948518
2025-01-24 16:00:00,7856.716087183068,9819.587194640206
2025-01-24 17:00:00,8442.84003963123,10418.80341175562
2025-01-24 18:00:00,8592.38641234019,11146.285192312602
2025-01-24 19:00:00,8445.726510425317,10970.5562690251
2025-01-24 20:00:00,8117.178223737349,10200.008034889675
2025-01-24 21:00:00,7790.891634101881,9427.363429887324
2025-01-24 22:00:00,7450.345172167899,8752.567996991287
2025-01-24 23:00:00,7077.76066709966,8008.317627386098
2025-01-25 00:00:00,6716.363346746381,7326.911619870179
2025-01-25 01:00:00,6371.589944371968,6836.733074256603
2025-01-25 02:00:00,6190.099722643825,7136.22889940321
2025-01-25 03:00:00,6127.120089123355,7839.638027702014
2025-01-25 04:00:00,6214.942651664219,8233.272700653628
2025-01-25 05:00:00,6323.892238903074,8106.520322795056
2025-01-25 06:00:00,6254.069511145726,7532.157916183896
2025-01-25 07:00:00,6071.507533183138,6600.951262988988
2025-01-25 08:00:00,5661.130756834742,5901.414763965839
2025-01-25 09:00:00,5296.785336914752,5565.933391767384
2025-01-25 10:00:00,5132.783431727792,6072.624870451044
2025-01-25 11:00:00,5125.4381274555535,6243.7632645349
2025-01-25 12:00:00,5285.909123239426,6463.374764559836
2025-01-25 13:00:00,5542.086359001924,6705.283759270489
2025-01-25 14:00:00,6082.556074088366,7298.99248108198
2025-01-25 15:00:00,6930.676458475731,8069.674434030243
2025-01-25 16:00:00,7849.109087927227,8351.588242184616
2025-01-25 17:00:00,8434.665545714774,8817.394402008485
2025-01-25 18:00:00,8584.067125213493,8953.968839056717
2025-01-25 19:00:00,8437.549221781224,8936.511857186015
2025-01-25 20:00:00,8109.3190408438595,8988.136162649824
2025-01-25 21:00:00,7783.348367146393,8816.856175651412
2025-01-25 22:00:00,7443.131627789047,8793.516313648513
2025-01-25 23:00:00,7070.907865048117,8600.437231911446
2025-01-26 00:00:00,6709.8604554086305,8356.845472486251
2025-01-26 01:00:00,6365.420868203088,8008.337476310405
2025-01-26 02:00:00,6184.106368235165,7752.724670404772
2025-01-26 03:00:00,6121.187712611904,8191.064496850187
2025-01-26 04:00:00,6208.9252439314205,8526.008134911892
2025-01-26 05:00:00,6317.769344422948,8165.291010958916
2025-01-26 06:00:00,6248.0142201574745,7684.848264682895
2025-01-26 07:00:00,6065.629001646738,7265.475491500068
2025-01-26 08:00:00,5655.649558712814,7153.276495800404
2025-01-26 09:00:00,5291.656903905628,7073.4816346735915
2025-01-26 10:00:00,5127.813788009369,7390.074193047861
2025-01-26 11:00:00,5120.475595579861,7248.500076995242
2025-01-26 12:00:00,5280.79122075677,6946.951049647299
2025-01-26 13:00:00,5536.720421587166,6901.906855952895
2025-01-26 14:00:00,6076.6668451772275,7349.30478417696
2025-01-26 15:00:00,6923.966065727566,8354.499350284466
2025-01-26 16:00:00,7841.509453892524,9064.133163478838
2025-01-26 17:00:00,8426.498966473779,9536.087062019262
2025-01-26 18:00:00,8575.755892953275,10318.08260331125
2025-01-26 19:00:00,8429.379850518526,10387.276965112422
2025-01-26 20:00:00,8101.467467336908,9821.219695536862
2025-01-26 21:00:00,7775.812403703453,9486.961294722027
2025-01-26 22:00:00,7435.925067680787,8585.070308049058
2025-01-26 23:00:00,7064.0616979910665,7806.624667576628
2025-01-27 00:00:00,6703.363860277135,7659.392183827975
2025-01-27 01:00:00,6359.257765035792,7873.520970635866
2025-01-27 02:00:00,6178.118816691507,8190.908430145296
2025-01-27 03:00:00,6115.261079925608,8690.174949620425
2025-01-27 04:00:00,6202.913662352135,9134.670325201178
2025-01-27 05:00:00,6311.652378229977,9286.58554823775
2025-01-27 06:00:00,6241.964792001241,8917.243589794984
2025-01-27 07:00:00,6059.756161801093,7929.1820118840715
2025-01-27 08:00:00,5650.17366757716,6846.155050450044
2025-01-27 09:00:00,5286.533436329941,5892.428602725839
2025-01-27 10:00:00,5122.848955981669,5465.781469919991
2025-01-27 11:00:00,5115.5178685086785,5242.125965349393
2025-01-27 12:00:00,5275.678273511125,5447.472691946875
2025-01-27 13:00:00,5531.359679560853,5558.559964041902
2025-01-27 14:00:00,6070.7833183137145,5984.223470039626
2025-01-27 15:00:00,6917.2621700909385,6983.131001965306
2025-01-27 16:00:00,7833.91717794672,7555.867150697571
2025-01-27 17:00:00,8418.340294246027,7612.775544735656
2025-01-27 18:00:00,8567.452707761651,8185.275052382133
2025-01-27 19:00:00,8421.218388972364,8332.720833032257
2025-01-27 20:00:00,8093.623495849673,8023.81190838148
2025-01-27 21:00:00,7768.283736701808,7830.321509989198
2025-01-27 22:00:00,7428.725485080476,7699.407776300673
2025-01-27 23:00:00,7057.222159503763,7448.558944779947
2025-01-28 00:00:00,6696.873555254559,7268.9621648775
2025-01-28 01:00:00,6353.10062908532,6987.9421512234685
2025-01-28 02:00:00,6172.137062392781,6649.359674830452
2025-01-28 03:00:00,6109.3401855016,6608.4300232374735
2025-01-28 04:00:00,6196.907901283941,6678.930743399338
2025-01-28 05:00:00,6305.541334583064,6742.860041713154
2025-01-28 06:00:00,6235.921220999524,6696.008761219509
2025-01-28 07:00:00,6053.889008134345,6472.141511050727
2025-01-28 08:00:00,5644.703078288308,6468.642223661744
2025-01-28 09:00:00,5281.414929378891,6119.145383956056
2025-01-28 10:00:00,5117.888930984979,5970.621860632262
2025-01-28 11:00:00,5110.564941589223,5441.339899225342
2025-01-28 12:00:00,5270.570276703944,4493.003219632705
2025-01-28 13:00:00,5526.004127891909,4912.245983660794
2025-01-28 14:00:00,6064.905487976249,5901.757426392244
2025-01-28 15:00:00,6910.564765274577,6624.7329263321735
2025-01-28 16:00:00,7826.332252965182,7454.14467047982
2025-01-28 17:00:00,8410.18952137614,7623.15776121802
2025-01-28 18:00:00,8559.157561847658,7618.9567622916875
2025-01-28 19:00:00,8413.06482948473,7764.429029482239
2025-01-28 20:00:00,8085.787119022006,7156.528433155624
2025-01-28 21:00:00,7760.762359076964,6649.674633521876
2025-01-28 22:00:00,7421.53287323224,6410.784932271501
2025-01-28 23:00:00,7050.389243168076,6177.092102208409
2025-01-29 00:00:00,6690.389534250255,5492.336752412673
2025-01-29 01:00:00,6346.949454573527,5178.559048947223
2025-01-29 02:00:00,6166.161099725396,4955.956439796515
2025-01-29 03:00:00,6103.42502378341,4805.060373062751
2025-01-29 04:00:00,6190.907955090788,4758.575472319302
2025-01-29 05:00:00,6299.436207747438,4776.3391471753
2025-01-29 06:00:00,6229.883501480945,4623.230301779657
2025-01-29 07:00:00,6048.027535140635,3700.737495019151
2025-01-29 08:00:00,5639.237785712483,2906.7700274216013
2025-01-29 09:00:00,5276.301378249076,2447.409108799264
2025-01-29 10:00:00,5112.9337083646915,2354.5476151696434
2025-01-29 11:00:00,5105.616810173645,1843.4684802013437
2025-01-29 12:00:00,5265.467225541832,1917.4538773053898
2025-01-29 13:00:00,5520.653761554646,2588.991497963644
2025-01-29 14:00:00,6059.0333486490845,3534.0614141378596
2025-01-29 15:00:00,6903.87384499373,4334.123506441469
2025-01-29 16:00:00,7818.754671830449,5086.8599012813365
2025-01-29 17:00:00,8402.04664021596,5660.339031755637
2025-01-29 18:00:00,8550.87044742768,6156.639677881007
2025-01-29 19:00:00,8404.919164404859,6652.228658873677
2025-01-29 20:00:00,8077.958329500744,6900.0943572000215
2025-01-29 21:00:00,7753.248263771261,6955.232072095012
2025-01-29 22:00:00,7414.347225386857,7165.825988370815
2025-01-29 23:00:00,7043.562942572264,7367.983700266397
2025-01-30 00:00:00,6683.911791179782,7283.008875045544
2025-01-30 01:00:00,6340.804235728249,7111.016662663911
2025-01-30 02:00:00,6160.190923081595,6732.8303113311895
2025-01-30 03:00:00,6097.515589220342,6215.873755620142
2025-01-30 04:00:00,6184.91381814244,6576.897180024334
2025-01-30 05:00:00,6293.336991994193,7213.1632060436405
2025-01-30 06:00:00,6223.851627779878,6744.512110576969
2025-01-30 07:00:00,6042.171737319713,5571.280303801102
2025-01-30 08:00:00,5633.777784721184,4539.193137597712
2025-01-30 09:00:00,5271.192778142047,3438.661682257332
2025-01-30 10:00:00,5107.983283470956,2975.7048992460623
2025-01-30 11:00:00,5100.6734696187805,2383.8512829653673
2025-01-30 12:00:00,5260.369115236241,2485.675201234144
2025-01-30 13:00:00,5515.308575528446,2507.942184937271
2025-01-30 14:00:00,6053.166894822005,3174.0298754559312
2025-01-30 15:00:00,6897.189402969887,4367.24836244065
2025-01-30 16:00:00,7811.184427432042,5331.121791262298
2025-01-30 17:00:00,8393.911643124655,5911.149507648441
2025-01-30 18:00:00,8542.591356725543,5945.564863778705
2025-01-30 19:00:00,8396.7813860893,5739.760084348551
2025-01-30 20:00:00,8070.137119939774,5475.893118075817
2025-01-30 21:00:00,7745.741443733848,6052.5654485964415
2025-01-30 22:00:00,7407.168534801645,7085.065799849313
2025-01-30 23:00:00,7036.743251310825,7611.379194676831
2025-01-31 00:00:00,6677.440319964682,7600.538782559521
2025-01-31 01:00:00,6334.664966783035,7911.729002568142
2025-01-31 02:00:00,6154.226526859176,8411.179050768356
2025-01-31 03:00:00,6091.611876267191,8946.59535379582
2025-01-31 04:00:00,6178.925484814219,9041.534780202972
2025-01-31 05:00:00,6287.243681600066,8824.698955477224
2025-01-31 06:00:00,6217.825594236263,7601.261397247048
2025-01-31 07:00:00,6036.321609176738,6145.747851773223
2025-01-31 08:00:00,5628.32307019096,5081.532656973088
2025-01-31 09:00:00,5266.089124264088,4203.51474112516
2025-01-31 10:00:00,5103.037651658489,3933.1176391151616
2025-01-31 11:00:00,5095.734915286006,3290.1461273096365
2025-01-31 12:00:00,5255.27594100331,2750.3067964577103
2025-01-31 13:00:00,5509.968564797607,2536.6135739186448
2025-01-31 14:00:00,6047.306120990177,2326.472644716853
2025-01-31 15:00:00,6890.511432930658,3274.418270668351
2025-01-31 16:00:00,7803.6215126663865,4845.829231656909
2025-01-31 17:00:00,8385.784522468744,5732.590468497197
2025-01-31 18:00:00,8534.320281972556,6186.62997735869
2025-01-31 19:00:00,8388.651486901956,5989.787754343142
2025-01-31 20:00:00,8062.323483000042,5894.756681490929
2025-01-31 21:00:00,7738.241891920674,5390.323352590688
2025-01-31 22:00:00,7399.996794740449,5441.270828823572
2025-01-31 23:00:00,7029.9301629844695,5575.478053080116
2025-02-01 00:00:00,6670.975114532403,5778.686066487107
2025-02-01 01:00:00,6328.531641977048,5827.0258048191345
2025-02-01 02:00:00,6148.267905461392,6240.62635577364
2025-02-01 03:00:00,6085.713879384153,6604.671169428578
2025-02-01 04:00:00,6172.942949486923,7725.365784132869
2025-02-01 05:00:00,6281.156270847352,8605.548821891034
2025-02-01 06:00:00,6211.805395195527,8921.630365794801
2025-02-01 07:00:00,6030.477145222198,8144.615140069596
2025-02-01 08:00:00,5622.873637003331,7235.726733036942
2025-02-01 09:00:00,5260.990411826138,6783.668384167543
2025-02-01 10:00:00,5098.0968082865165,7138.6938111162135
2025-02-01 11:00:00,5090.801142541193,6828.852840216843
2025-02-01 12:00:00,5250.187698063824,6291.655200447269
2025-02-01 13:00:00,5504.63372435129,6656.311679941388
2025-02-01 14:00:00,6041.4510216541075,6773.295114760047
2025-02-01 15:00:00,6883.839928609739,7086.289791509458
2025-02-01 16:00:00,7796.065920436802,7617.460214302022
2025-02-01 17:00:00,8377.665270622143,7874.270392645356
2025-02-01 18:00:00,8526.057215407556,8101.7420669059475
2025-02-01 19:00:00,8380.529459214144,7947.898304041701
2025-02-01 20:00:00,8054.517411349639,7713.75358333817
2025-02-01 21:00:00,7730.749601294545,7003.183082557904
2025-02-01 22:00:00,7392.831998473674,7012.6522416319
2025-02-01 23:00:00,7023.123671200141,7315.627950869082
2025-02-02 00:00:00,6664.5161688163225,7755.853367083193
2025-02-02 01:00:00,6322.404255555084,7870.093801690485
2025-02-02 02:00:00,6142.315053296974,8055.294384841123
2025-02-02 03:00:00,6079.821593036849,7976.36041032879
2025-02-02 04:00:00,6166.966206546845,8114.17739946701
2025-02-02 05:00:00,6275.074754023932,7962.342745318062
2025-02-02 06:00:00,6205.791025008622,7421.322342350907
2025-02-02 07:00:00,6024.638339971943,7051.730786951703
2025-02-02 08:00:00,5617.42948004483,6518.750617732493
2025-02-02 09:00:00,5255.896636043829,5918.227628402165
2025-02-02 10:00:00,5093.160748718807,5761.516885941695
2025-02-02 11:00:00,5085.872146754747,5838.998213152013
2025-02-02 12:00:00,5245.104381643239,6114.482859653872
2025-02-02 13:00:00,5499.304049183558,6369.76465036819
2025-02-02 14:00:00,6035.601591319673,6804.5611675299315
2025-02-02 15:00:00,6877.174883746933,7795.331514192739
2025-02-02 16:00:00,7788.517643653502,8180.490443072147
2025-02-02 17:00:00,8369.553879966155,8034.408734262743
2025-02-02 18:00:00,8517.8021492769,7515.526474980477
2025-02-02 19:00:00,8372.415295404557,6905.254915243714
2025-02-02 20:00:00,8046.718897663729,7255.509762834263
2025-02-02 21:00:00,7723.264564825061,7510.549846584058
2025-02-02 22:00:00,7385.674139278224,7908.8200547195065
2025-02-02 23:00:00,7016.323769570959,8182.813159765917
2025-02-03 00:00:00,6658.06347675568,8301.55295126439
2025-02-03 01:00:00,6316.282801767504,8285.12004698473
2025-02-03 02:00:00,6136.367964780056,8345.807175940414
2025-02-03 03:00:00,6073.935011696243,8250.464041882697
2025-02-03 04:00:00,6160.995250385702,8344.275373801804
2025-02-03 05:00:00,6268.999125423213,8159.033955957556
2025-02-03 06:00:00,6199.782478031961,7463.821713023037
2025-02-03 07:00:00,6018.805187947129,6619.763285206383
2025-02-03 08:00:00,5611.9905942069245,5603.412056838673
2025-02-03 09:00:00,5250.807792137409,4756.503777220947
2025-02-03 10:00:00,5088.229468323605,4966.889373921084
2025-02-03 11:00:00,5080.947923301541,5738.447957625084
2025-02-03 12:00:00,5240.025986971623,6742.394489675849
2025-02-03 13:00:00,5493.9795342933085,7251.136184130176
2025-02-03 14:00:00,6029.757824498056,8036.563986196121
2025-02-03 15:00:00,6870.516292088086,9148.694835681932
2025-02-03 16:00:00,7780.976675233551,9706.16251160559
2025-02-03 17:00:00,8361.450342889453,9826.531096942108
2025-02-03 18:00:00,8509.555075834442,9700.114495798214
2025-02-03 19:00:00,8364.308987859265,9180.634789585072
2025-02-03 20:00:00,8038.927934624573,8444.347666761645
2025-02-03 21:00:00,7715.786775488632,7838.164006505115
2025-02-03 22:00:00,7378.5232104375145,8009.978797273331
2025-02-03 23:00:00,7009.530451716227,8044.944766426067
2025-02-04 00:00:00,6651.617032295584,8167.748658889093
2025-02-04 01:00:00,6310.167274870228,8222.236092865525
2025-02-04 02:00:00,6130.426634330173,8114.55771205946
2025-02-04 03:00:00,6068.054129838647,8189.010163295138
2025-02-04 04:00:00,6155.030075400629,8785.911661869983
2025-02-04 05:00:00,6262.929379344108,8875.852384129128
2025-02-04 06:00:00,6193.779748627405,8657.261638366414
2025-02-04 07:00:00,6012.9776836741985,8527.011029569489
2025-02-04 08:00:00,5606.556974386022,8156.325703086523
2025-02-04 09:00:00,5245.723875331748,7128.528250527773
2025-02-04 10:00:00,5083.302962473628,6642.842198309904
2025-02-04 11:00:00,5076.028467560914,6074.511819359321
2025-02-04 12:00:00,5234.952509283647,5991.975872449267
2025-02-04 13:00:00,5488.660174684265,6205.3194061832555
2025-02-04 14:00:00,6023.919715705742,6919.832402616658
2025-02-04 15:00:00,6863.864147385094,7752.121619226932
2025-02-04 16:00:00,7773.44300810087,7871.828646658491
2025-02-04 17:00:00,8353.354651788071,7827.014136798565
2025-02-04 18:00:00,8501.31598734153,8070.487821009769
2025-02-04 19:00:00,8356.210528971711,7789.84649952252
2025-02-04 20:00:00,8031.144514921513,7316.97511841148
2025-02-04 21:00:00,7708.316226268467,6689.111788619818
2025-02-04 22:00:00,7371.379205241461,6772.450513497842
2025-02-04 23:00:00,7002.743711261425,7139.871042339932
2025-02-05 00:00:00,6645.176829387002,7352.390738584279
2025-02-05 01:00:00,6304.057669124746,7328.93029750547
2025-02-05 02:00:00,6124.491056372275,7008.350480489571
2025-02-05 03:00:00,6062.178941945733,7116.529254316862
2025-02-05 04:00:00,6149.070675994204,7241.803360413129
2025-02-05 05:00:00,6256.865510091071,7738.484031878581
2025-02-05 06:00:00,6187.782831162287,7212.765652497378
2025-02-05 07:00:00,6007.155821684905,6288.8966014997095
2025-02-05 08:00:00,5601.128615483476,5600.173231404257
2025-02-05 09:00:00,5240.644880856342,4940.22704109002
2025-02-05 10:00:00,5078.38122654608,5080.957847564985
2025-02-05 11:00:00,5071.113774916686,4939.688678898835
2025-02-05 12:00:00,5229.883943818604,5293.668028745092
2025-02-05 13:00:00,5483.345965364998,5421.342140831049
2025-02-05 14:00:00,6018.087259464533,5520.90924678523
2025-02-05 15:00:00,6857.218443395905,6048.378308111109
2025-02-05 16:00:00,7765.9166351862295,6806.723005702325
2025-02-05 17:00:00,8345.2667990654,7186.298717008796
2025-02-05 18:00:00,8493.084876066998,7878.871851879659
2025-02-05 19:00:00,8348.119911142687,8333.900798235563
2025-02-05 20:00:00,8023.368631250965,8548.952754954962
2025-02-05 21:00:00,7700.852910154569,8415.303523989127
2025-02-05 22:00:00,7364.2421169864865,8430.52348635424
2025-02-05 23:00:00,6995.963541838217,8501.401133075555
2025-02-06 00:00:00,6638.74286198677,8576.789840996697
2025-02-06 01:00:00,6297.953978798105,8675.887423176162
2025-02-06 02:00:00,6118.5612253367035,8214.397903627647
2025-02-06 03:00:00,6056.309442504509,8315.27930914365
2025-02-06 04:00:00,6143.117046574414,8390.256476447064
2025-02-06 05:00:00,6250.807511974061,8471.958791774798
2025-02-06 06:00:00,6181.791720009394,7975.260985427907
2025-02-06 07:00:00,6001.3395965163,7588.996523500196
2025-02-06 08:00:00,5595.7055124055805,7013.586875624471
2025-02-06 09:00:00,5235.570803945312,6555.833851232229
2025-02-06 10:00:00,5073.464255922645,7025.777533920062
2025-02-06 11:00:00,5066.203840757153,7035.211670756318
2025-02-06 12:00:00,5224.820285820404,6810.251186632351
2025-02-06 13:00:00,5478.036901348916,6654.565891710862
2025-02-06 14:00:00,6012.260450301541,7266.632851655641
2025-02-06 15:00:00,6850.57917388452,8573.66827693268
2025-02-06 16:00:00,7758.397549427253,9570.726058109354
2025-02-06 17:00:00,8337.186777132201,10326.488096253806
2025-02-06 18:00:00,8484.861734287178,10594.51072001359
2025-02-06 19:00:00,8340.037126780353,9990.60762882411
2025-02-06 20:00:00,8015.60027631642,9359.109110535965
2025-02-06 21:00:00,7693.396820143723,8923.929297636885
2025-02-06 22:00:00,7357.111938975488,8480.823900545687
2025-02-06 23:00:00,6989.189937084417,8603.682428416736
2025-02-07 00:00:00,6632.315124057563,8632.266991934288
2025-02-07 01:00:00,6291.856198162899,8534.758153046976
2025-02-07 02:00:00,6112.637135659199,8287.343726471428
2025-02-07 03:00:00,6050.445626007329,8175.556493192199
2025-02-07 04:00:00,6137.169181554671,8299.417900645225
2025-02-07 05:00:00,6244.755379308553,8581.500848113566
2025-02-07 06:00:00,6175.806409546968,8863.731808807894
2025-02-07 07:00:00,5995.529002710731,9003.388880383704
2025-02-07 08:00:00,5590.287660063572,8164.904345233012
2025-02-07 09:00:00,5230.501639837405,7070.025954129737
2025-02-07 10:00:00,5068.55204598949,7036.501297009616
2025-02-07 11:00:00,5061.298660475079,6601.9308997822745
2025-02-07 12:00:00,5219.761530537563,6262.575425535651
2025-02-07 13:00:00,5472.732977654258,5892.071841591328
2025-02-07 14:00:00,6006.439282749176,6060.7349125600085
2025-02-07 15:00:00,6843.946332620981,6645.690110479489
2025-02-07 16:00:00,7750.8857437684055,7377.131903543056
2025-02-07 17:00:00,8329.114578406583,7954.625978998302
2025-02-07 18:00:00,8476.646554285882,8822.987992371907
2025-02-07 19:00:00,8331.962168300224,9004.796897511782
2025-02-07 20:00:00,8007.839442828435,9236.560575487947
2025-02-07 21:00:00,7685.9479492394985,8653.862300797788
2025-02-07 22:00:00,7349.988664517856,8177.149095293248
2025-02-07 23:00:00,6982.422890644003,7524.579529682457
2025-02-08 00:00:00,6625.893609567902,7060.073263582293
2025-02-08 01:00:00,6285.764321497264,6771.308459663774
2025-02-08 02:00:00,6106.718781780879,6229.673913626233
2025-02-08 03:00:00,6044.587486951869,5760.517565077161
2025-02-08 04:00:00,6131.227075353783,5328.743320383629
2025-02-08 05:00:00,6238.7091064155165,5220.653417987266
2025-02-08 06:00:00,6169.826894158679,4697.4374659114055
2025-02-08 07:00:00,5989.724034815815,4215.170855871945
2025-02-08 08:00:00,5584.8750533735965,3917.4770016382436
2025-02-08 09:00:00,5225.437383775958,3511.1889865715416
2025-02-08 10:00:00,5063.6445921372315,4277.865011334984
2025-02-08 11:00:00,5056.398229467679,4519.966958316201
2025-02-08 12:00:00,5214.707673223189,4426.6881863754215
2025-02-08 13:00:00,5467.434189304078,3837.542059561703
2025-02-08 14:00:00,6000.623751345135,4218.03220234892
2025-02-08 15:00:00,6837.319913381349,5160.84270719698
2025-02-08 16:00:00,7743.381211160972,6153.945690754168
2025-02-08 17:00:00,8321.050195313986,6585.699687366859
2025-02-08 18:00:00,8468.439328354385,7317.56654564122
2025-02-08 19:00:00,8323.895028125153,7517.905822862582
2025-02-08 20:00:00,8000.0861235046195,7638.838112114002
2025-02-08 21:00:00,7678.506290452239,7247.048308842423
2025-02-08 22:00:00,7342.872286929458,7416.198252867781
2025-02-08 23:00:00,6975.66239616711,7430.610490851937
2025-02-09 00:00:00,6619.478312492155,7138.350337635495
2025-02-09 01:00:00,6279.678343084884,6869.811134063325
2025-02-09 02:00:00,6100.8061581482525,6905.739554658811
2025-02-09 03:00:00,6038.735019841142,6840.322030775793
2025-02-09 04:00:00,6125.290722395974,7076.494694528112
2025-02-09 05:00:00,6232.66868762143,8036.224963828075
2025-02-09 06:00:00,6163.853168233646,8154.359003990906
2025-02-09 07:00:00,5983.924687384457,7872.424590376689
2025-02-09 08:00:00,5579.4676872567325,7177.687358046213
2025-02-09 09:00:00,5220.378031008922,6126.444858527618
2025-02-09 10:00:00,5058.741889760955,5681.809537928312
2025-02-09 11:00:00,5051.502543136629,5027.273318620839
2025-02-09 12:00:00,5209.658709134988,4822.275044017916
2025-02-09 13:00:00,5462.140531326251,4800.422303069634
2025-02-09 14:00:00,5994.813850632407,5199.512472072515
2025-02-09 15:00:00,6830.699909947709,5637.6931592356395
2025-02-09 16:00:00,7735.883944563058,6733.052277714088
2025-02-09 17:00:00,8312.99362028718,7725.058847437737
2025-02-09 18:00:00,8460.240048791418,8711.812708338624
2025-02-09 19:00:00,8315.835698685325,8546.15853714348
2025-02-09 20:00:00,7992.340311069637,8202.47190952579
2025-02-09 21:00:00,7671.071836799054,8251.169327926698
