SETTLEMENTDATE,REGION,TOTALDEMAND,RRP,PERIODTYPE
2024-12-05 22:25:00,NSW1,8304.39,150.01,TRADE
2024-12-05 22:30:00,NSW1,8247.01,150.81,TRADE
2024-12-05 22:35:00,NSW1,8144.5,143.2,TRADE
2024-12-05 22:40:00,NSW1,8149.26,158.03,TRADE
2024-12-05 22:45:00,NSW1,8076.59,150.01,TRADE
2024-12-05 22:50:00,NSW1,8116.85,151.74,TRADE
2024-12-05 22:55:00,NSW1,8107.08,150.6,TRADE
2024-12-05 23:00:00,NSW1,8014.72,149.42,TRADE
2024-12-05 23:05:00,NSW1,7986.71,150.01,TRADE
2024-12-05 23:10:00,NSW1,7974.15,150.01,TRADE
2024-12-05 23:15:00,NSW1,7929.13,158.94,TRADE
2024-12-05 23:20:00,NSW1,7840.43,150.45,TRADE
2024-12-05 23:25:00,NSW1,7738.97,150.01,TRADE
2024-12-05 23:30:00,NSW1,7741.81,143.47,TRADE
2024-12-05 23:35:00,NSW1,7729.19,168.53,TRADE
2024-12-05 23:40:00,NSW1,7802.19,165.39,TRADE
2024-12-05 23:45:00,NSW1,7654.85,140.58,TRADE
2024-12-05 23:50:00,NSW1,7705.71,146.87,TRADE
2024-12-05 23:55:00,NSW1,7655.94,140.82,TRADE
2024-12-06 00:00:00,NSW1,7678.36,148.0,TRADE
2024-12-06 00:05:00,NSW1,7508.46,141.78,TRADE
2024-12-06 00:10:00,NSW1,7611.19,168.55,TRADE
2024-12-06 00:15:00,NSW1,7516.83,149.54,TRADE
2024-12-06 00:20:00,NSW1,7388.66,143.22,TRADE
2024-12-06 00:25:00,NSW1,7381.17,123.43,TRADE
2024-12-06 00:30:00,NSW1,7305.47,137.37,TRADE
2024-12-06 00:35:00,NSW1,7298.91,142.86,TRADE
2024-12-06 00:40:00,NSW1,7297.73,120.9,TRADE
2024-12-06 00:45:00,NSW1,7301.37,141.03,TRADE
2024-12-06 00:50:00,NSW1,7221.13,119.91,TRADE
2024-12-06 00:55:00,NSW1,7237.36,135.44,TRADE
2024-12-06 01:00:00,NSW1,7163.91,120.0,TRADE
2024-12-06 01:05:00,NSW1,7118.29,133.16,TRADE
2024-12-06 01:10:00,NSW1,7113.86,134.68,TRADE
2024-12-06 01:15:00,NSW1,7024.47,114.83,TRADE
2024-12-06 01:20:00,NSW1,7039.33,142.67,TRADE
2024-12-06 01:25:00,NSW1,7026.84,136.33,TRADE
2024-12-06 01:30:00,NSW1,6975.7,137.12,TRADE
2024-12-06 01:35:00,NSW1,6958.23,138.52,TRADE
2024-12-06 01:40:00,NSW1,6962.03,106.3,TRADE
2024-12-06 01:45:00,NSW1,6938.27,107.73,TRADE
2024-12-06 01:50:00,NSW1,6977.66,105.13,TRADE
2024-12-06 01:55:00,NSW1,6921.96,113.26,TRADE
2024-12-06 02:00:00,NSW1,6901.72,107.18,TRADE
2024-12-06 02:05:00,NSW1,6859.39,104.5,TRADE
2024-12-06 02:10:00,NSW1,6835.94,106.54,TRADE
2024-12-06 02:15:00,NSW1,6855.88,114.0,TRADE
2024-12-06 02:20:00,NSW1,6897.1,104.89,TRADE
2024-12-06 02:25:00,NSW1,6849.46,103.49,TRADE
2024-12-06 02:30:00,NSW1,6864.98,102.58,TRADE
2024-12-06 02:35:00,NSW1,6837.42,102.68,TRADE
2024-12-06 02:40:00,NSW1,6866.16,104.89,TRADE
2024-12-06 02:45:00,NSW1,6893.54,104.5,TRADE
2024-12-06 02:50:00,NSW1,6913.23,104.89,TRADE
2024-12-06 02:55:00,NSW1,6855.62,102.97,TRADE
2024-12-06 03:00:00,NSW1,6789.44,95.18,TRADE
2024-12-06 03:05:00,NSW1,6745.92,93.99,TRADE
2024-12-06 03:10:00,NSW1,6886.85,103.26,TRADE
2024-12-06 03:15:00,NSW1,6847.86,95.85,TRADE
2024-12-06 03:20:00,NSW1,6895.96,104.73,TRADE
2024-12-06 03:25:00,NSW1,6837.63,96.74,TRADE
2024-12-06 03:30:00,NSW1,6820.72,95.36,TRADE
2024-12-06 03:35:00,NSW1,6908.2,105.22,TRADE
2024-12-06 03:40:00,NSW1,6894.4,104.89,TRADE
2024-12-06 03:45:00,NSW1,6914.27,104.5,TRADE
2024-12-06 03:50:00,NSW1,6883.96,101.11,TRADE
2024-12-06 03:55:00,NSW1,6896.26,98.96,TRADE
2024-12-06 04:00:00,NSW1,6891.52,100.91,TRADE
2024-12-06 04:05:00,NSW1,6931.66,97.44,TRADE
2024-12-06 04:10:00,NSW1,7008.55,110.02,TRADE
2024-12-06 04:15:00,NSW1,7037.47,110.02,TRADE
2024-12-06 04:20:00,NSW1,7090.33,110.02,TRADE
2024-12-06 04:25:00,NSW1,7132.52,108.89,TRADE
2024-12-06 04:30:00,NSW1,7079.22,110.02,TRADE
2024-12-06 04:35:00,NSW1,7145.53,117.03,TRADE
2024-12-06 04:40:00,NSW1,7155.47,117.55,TRADE
2024-12-06 04:45:00,NSW1,7201.54,121.29,TRADE
2024-12-06 04:50:00,NSW1,7220.67,131.7,TRADE
2024-12-06 04:55:00,NSW1,7211.66,120.15,TRADE
2024-12-06 05:00:00,NSW1,7274.25,154.66,TRADE
2024-12-06 05:05:00,NSW1,7320.08,123.32,TRADE
2024-12-06 05:10:00,NSW1,7410.53,138.06,TRADE
2024-12-06 05:15:00,NSW1,7366.27,150.01,TRADE
2024-12-06 05:20:00,NSW1,7453.19,154.42,TRADE
2024-12-06 05:25:00,NSW1,7501.27,148.26,TRADE
2024-12-06 05:30:00,NSW1,7468.07,150.01,TRADE
2024-12-06 05:35:00,NSW1,7427.89,126.99,TRADE
2024-12-06 05:40:00,NSW1,7418.34,120.02,TRADE
2024-12-06 05:45:00,NSW1,7455.72,118.14,TRADE
2024-12-06 05:50:00,NSW1,7461.14,110.55,TRADE
2024-12-06 05:55:00,NSW1,7553.41,104.5,TRADE
2024-12-06 06:00:00,NSW1,7586.04,98.15,TRADE
2024-12-06 06:05:00,NSW1,7633.85,97.92,TRADE
2024-12-06 06:10:00,NSW1,7619.3,87.5,TRADE
2024-12-06 06:15:00,NSW1,7744.08,80.46,TRADE
2024-12-06 06:20:00,NSW1,7823.6,83.21,TRADE
2024-12-06 06:25:00,NSW1,7827.36,82.1,TRADE
2024-12-06 06:30:00,NSW1,7786.58,58.07,TRADE
2024-12-06 06:35:00,NSW1,7755.53,76.72,TRADE
2024-12-06 06:40:00,NSW1,7861.65,63.18,TRADE
2024-12-06 06:45:00,NSW1,7991.28,76.72,TRADE
2024-12-06 06:50:00,NSW1,7972.36,64.62,TRADE
2024-12-06 06:55:00,NSW1,7888.31,23.12,TRADE
2024-12-06 07:00:00,NSW1,7807.77,60.12,TRADE
2024-12-06 07:05:00,NSW1,7864.38,76.0,TRADE
2024-12-06 07:10:00,NSW1,8012.5,82.23,TRADE
2024-12-06 07:15:00,NSW1,8064.41,76.0,TRADE
2024-12-06 07:20:00,NSW1,7955.1,76.0,TRADE
2024-12-06 07:25:00,NSW1,7965.81,63.82,TRADE
2024-12-06 07:30:00,NSW1,7905.41,64.67,TRADE
2024-12-06 07:35:00,NSW1,7913.25,76.72,TRADE
2024-12-06 07:40:00,NSW1,7974.82,87.5,TRADE
2024-12-06 07:45:00,NSW1,7746.19,-20.3,TRADE
2024-12-06 07:50:00,NSW1,7749.96,60.9,TRADE
2024-12-06 07:55:00,NSW1,7679.72,29.48,TRADE
2024-12-06 08:00:00,NSW1,7619.98,0.0,TRADE
2024-12-06 08:05:00,NSW1,7658.58,29.69,TRADE
2024-12-06 08:10:00,NSW1,7695.71,76.72,TRADE
2024-12-06 08:15:00,NSW1,7561.62,76.72,TRADE
2024-12-06 08:20:00,NSW1,7663.06,76.0,TRADE
2024-12-06 08:25:00,NSW1,7584.34,61.52,TRADE
2024-12-06 08:30:00,NSW1,7564.93,76.0,TRADE
2024-12-06 08:35:00,NSW1,7569.57,63.55,TRADE
2024-12-06 08:40:00,NSW1,7624.26,76.72,TRADE
2024-12-06 08:45:00,NSW1,7551.4,57.01,TRADE
2024-12-06 08:50:00,NSW1,7514.57,76.0,TRADE
2024-12-06 08:55:00,NSW1,7552.53,48.98,TRADE
2024-12-06 09:00:00,NSW1,7529.75,76.0,TRADE
2024-12-06 09:05:00,NSW1,7532.55,76.72,TRADE
2024-12-06 09:10:00,NSW1,7647.67,76.0,TRADE
2024-12-06 09:15:00,NSW1,7577.59,71.0,TRADE
2024-12-06 09:20:00,NSW1,7511.26,61.22,TRADE
2024-12-06 09:25:00,NSW1,7526.72,76.0,TRADE
2024-12-06 09:30:00,NSW1,7485.18,76.0,TRADE
2024-12-06 09:35:00,NSW1,7503.44,80.86,TRADE
2024-12-06 09:40:00,NSW1,7564.34,76.72,TRADE
2024-12-06 09:45:00,NSW1,7612.4,49.32,TRADE
2024-12-06 09:50:00,NSW1,7544.68,60.98,TRADE
2024-12-06 09:55:00,NSW1,7632.8,83.06,TRADE
2024-12-06 10:00:00,NSW1,7601.08,56.98,TRADE
2024-12-06 10:05:00,NSW1,7698.46,78.0,TRADE
2024-12-06 10:10:00,NSW1,7639.98,76.0,TRADE
2024-12-06 10:15:00,NSW1,7714.79,76.0,TRADE
2024-12-06 10:20:00,NSW1,7760.73,84.89,TRADE
2024-12-06 10:25:00,NSW1,7679.29,76.0,TRADE
2024-12-06 10:30:00,NSW1,7712.76,76.0,TRADE
2024-12-06 10:35:00,NSW1,7810.18,76.0,TRADE
2024-12-06 10:40:00,NSW1,7825.01,76.0,TRADE
2024-12-06 10:45:00,NSW1,7784.41,76.0,TRADE
2024-12-06 10:50:00,NSW1,7799.51,78.36,TRADE
2024-12-06 10:55:00,NSW1,7924.7,101.89,TRADE
2024-12-06 11:00:00,NSW1,7866.27,87.5,TRADE
2024-12-06 11:05:00,NSW1,7921.58,92.15,TRADE
2024-12-06 11:10:00,NSW1,7999.29,108.67,TRADE
2024-12-06 11:15:00,NSW1,8020.78,108.38,TRADE
2024-12-06 11:20:00,NSW1,8012.53,96.81,TRADE
2024-12-06 11:25:00,NSW1,7965.36,88.28,TRADE
2024-12-06 11:30:00,NSW1,7998.8,88.16,TRADE
2024-12-06 11:35:00,NSW1,8037.7,78.72,TRADE
2024-12-06 11:40:00,NSW1,8184.72,80.72,TRADE
2024-12-06 11:45:00,NSW1,8212.16,88.87,TRADE
2024-12-06 11:50:00,NSW1,8302.64,87.5,TRADE
2024-12-06 11:55:00,NSW1,8272.51,88.89,TRADE
2024-12-06 12:00:00,NSW1,8460.45,96.47,TRADE
2024-12-06 12:05:00,NSW1,8646.31,105.74,TRADE
2024-12-06 12:10:00,NSW1,8782.91,111.35,TRADE
2024-12-06 12:15:00,NSW1,8737.69,108.03,TRADE
2024-12-06 12:20:00,NSW1,8900.52,143.42,TRADE
2024-12-06 12:25:00,NSW1,8812.57,105.74,TRADE
2024-12-06 12:30:00,NSW1,8887.48,107.75,TRADE
2024-12-06 12:35:00,NSW1,8912.84,101.25,TRADE
2024-12-06 12:40:00,NSW1,8938.28,87.5,TRADE
2024-12-06 12:45:00,NSW1,9040.28,112.57,TRADE
2024-12-06 12:50:00,NSW1,9029.21,116.42,TRADE
2024-12-06 12:55:00,NSW1,9117.88,118.08,TRADE
2024-12-06 13:00:00,NSW1,9204.32,145.0,TRADE
2024-12-06 13:05:00,NSW1,9183.7,119.75,TRADE
2024-12-06 13:10:00,NSW1,9291.53,121.68,TRADE
2024-12-06 13:15:00,NSW1,9376.69,144.86,TRADE
2024-12-06 13:20:00,NSW1,9436.06,115.88,TRADE
2024-12-06 13:25:00,NSW1,9438.38,115.89,TRADE
2024-12-06 13:30:00,NSW1,9574.92,147.36,TRADE
2024-12-06 13:35:00,NSW1,9666.58,134.16,TRADE
2024-12-06 13:40:00,NSW1,9707.95,107.96,TRADE
2024-12-06 13:45:00,NSW1,9742.18,110.23,TRADE
2024-12-06 13:50:00,NSW1,9757.1,139.75,TRADE
2024-12-06 13:55:00,NSW1,9951.05,151.01,TRADE
2024-12-06 14:00:00,NSW1,10070.5,120.39,TRADE
2024-12-06 14:05:00,NSW1,10292.66,161.54,TRADE
2024-12-06 14:10:00,NSW1,10422.04,174.08,TRADE
2024-12-06 14:15:00,NSW1,10549.23,299.78,TRADE
2024-12-06 14:20:00,NSW1,10695.81,299.99,TRADE
2024-12-06 14:25:00,NSW1,10843.67,76.86,TRADE
2024-12-06 14:30:00,NSW1,11100.69,17480.0,TRADE
2024-12-06 14:35:00,NSW1,11160.06,17499.89,TRADE
2024-12-06 14:40:00,NSW1,11183.15,299.64,TRADE
2024-12-06 14:45:00,NSW1,11445.71,15766.43,TRADE
2024-12-06 14:50:00,NSW1,11401.88,299.49,TRADE
2024-12-06 14:55:00,NSW1,11505.06,14101.5,TRADE
2024-12-06 15:00:00,NSW1,11391.09,300.01,TRADE
2024-12-06 15:05:00,NSW1,11393.14,300.01,TRADE
2024-12-06 15:10:00,NSW1,11344.16,199.99,TRADE
2024-12-06 15:15:00,NSW1,11296.6,79.5,TRADE
2024-12-06 15:20:00,NSW1,11236.51,167.01,TRADE
2024-12-06 15:25:00,NSW1,11205.22,90.89,TRADE
2024-12-06 15:30:00,NSW1,11163.14,47.73,TRADE
2024-12-06 15:35:00,NSW1,11143.6,91.71,TRADE
2024-12-06 15:40:00,NSW1,11220.39,100.99,TRADE
2024-12-06 15:45:00,NSW1,11191.62,155.95,TRADE
2024-12-06 15:50:00,NSW1,11301.41,174.1,TRADE
2024-12-06 15:55:00,NSW1,11059.82,227.01,TRADE
2024-12-06 16:00:00,NSW1,11203.66,181.06,TRADE
2024-12-06 16:05:00,NSW1,11156.76,158.48,TRADE
2024-12-06 16:10:00,NSW1,11095.01,160.94,TRADE
2024-12-06 16:15:00,NSW1,11044.02,147.91,TRADE
2024-12-06 16:20:00,NSW1,11038.92,161.02,TRADE
2024-12-06 16:25:00,NSW1,10898.69,133.52,TRADE
2024-12-06 16:30:00,NSW1,10899.51,120.84,TRADE
2024-12-06 16:35:00,NSW1,10861.93,124.99,TRADE
2024-12-06 16:40:00,NSW1,10926.88,132.43,TRADE
2024-12-06 16:45:00,NSW1,10803.74,157.28,TRADE
2024-12-06 16:50:00,NSW1,10846.28,142.95,TRADE
2024-12-06 16:55:00,NSW1,10898.5,151.71,TRADE
2024-12-06 17:00:00,NSW1,10894.66,207.48,TRADE
2024-12-06 17:05:00,NSW1,10857.15,142.65,TRADE
2024-12-06 17:10:00,NSW1,10850.43,172.19,TRADE
2024-12-06 17:15:00,NSW1,10879.34,138.5,TRADE
2024-12-06 17:20:00,NSW1,10914.62,142.91,TRADE
2024-12-06 17:25:00,NSW1,10853.42,186.02,TRADE
2024-12-06 17:30:00,NSW1,10834.84,278.44,TRADE
2024-12-06 17:35:00,NSW1,10729.5,148.85,TRADE
2024-12-06 17:40:00,NSW1,10811.64,148.78,TRADE
2024-12-06 17:45:00,NSW1,10769.48,235.28,TRADE
2024-12-06 17:50:00,NSW1,10835.33,254.23,TRADE
2024-12-06 17:55:00,NSW1,10872.39,349.51,TRADE
2024-12-06 18:00:00,NSW1,10880.2,314.79,TRADE
2024-12-06 18:05:00,NSW1,10808.34,364.98,TRADE
2024-12-06 18:10:00,NSW1,10736.36,285.02,TRADE
2024-12-06 18:15:00,NSW1,10727.56,308.47,TRADE
2024-12-06 18:20:00,NSW1,10604.57,246.26,TRADE
2024-12-06 18:25:00,NSW1,10695.46,223.97,TRADE
2024-12-06 18:30:00,NSW1,10645.61,209.0,TRADE
2024-12-06 18:35:00,NSW1,10620.52,219.93,TRADE
2024-12-06 18:40:00,NSW1,10650.56,223.82,TRADE
2024-12-06 18:45:00,NSW1,10584.11,209.02,TRADE
2024-12-06 18:50:00,NSW1,10538.69,225.92,TRADE
2024-12-06 18:55:00,NSW1,10470.12,210.76,TRADE
2024-12-06 19:00:00,NSW1,10487.12,196.24,TRADE
2024-12-06 19:05:00,NSW1,10414.68,207.96,TRADE
2024-12-06 19:10:00,NSW1,10471.37,221.67,TRADE
2024-12-06 19:15:00,NSW1,10456.59,210.35,TRADE
2024-12-06 19:20:00,NSW1,10389.88,205.41,TRADE
2024-12-06 19:25:00,NSW1,10357.75,204.31,TRADE
2024-12-06 19:30:00,NSW1,10323.36,196.3,TRADE
2024-12-06 19:35:00,NSW1,10293.43,178.67,TRADE
2024-12-06 19:40:00,NSW1,10167.52,170.65,TRADE
2024-12-06 19:45:00,NSW1,10181.82,168.53,TRADE
2024-12-06 19:50:00,NSW1,10145.96,167.7,TRADE
2024-12-06 19:55:00,NSW1,10118.93,150.01,TRADE
2024-12-06 20:00:00,NSW1,10129.21,149.0,TRADE
2024-12-06 20:05:00,NSW1,10021.9,172.31,TRADE
2024-12-06 20:10:00,NSW1,10027.32,175.75,TRADE
2024-12-06 20:15:00,NSW1,9964.16,172.65,TRADE
2024-12-06 20:20:00,NSW1,9895.11,162.12,TRADE
2024-12-06 20:25:00,NSW1,9868.81,153.83,TRADE
2024-12-06 20:30:00,NSW1,9858.41,154.01,TRADE
2024-12-06 20:35:00,NSW1,9813.91,150.01,TRADE
2024-12-06 20:40:00,NSW1,9750.0,143.73,TRADE
2024-12-06 20:45:00,NSW1,9656.02,165.04,TRADE
2024-12-06 20:50:00,NSW1,9633.2,185.57,TRADE
2024-12-06 20:55:00,NSW1,9558.57,180.09,TRADE
2024-12-06 21:00:00,NSW1,9511.6,181.62,TRADE
2024-12-06 21:05:00,NSW1,9420.12,185.93,TRADE
2024-12-06 21:10:00,NSW1,9453.8,200.9,TRADE
2024-12-06 21:15:00,NSW1,9445.1,210.45,TRADE
2024-12-06 21:20:00,NSW1,9250.1,156.15,TRADE
2024-12-06 21:25:00,NSW1,9284.34,161.47,TRADE
2024-12-06 21:30:00,NSW1,9276.64,150.01,TRADE
2024-12-06 21:35:00,NSW1,9239.15,169.62,TRADE
2024-12-06 21:40:00,NSW1,9223.55,185.29,TRADE
2024-12-06 21:45:00,NSW1,9060.85,150.01,TRADE
2024-12-06 21:50:00,NSW1,9107.14,150.01,TRADE
2024-12-06 21:55:00,NSW1,9111.99,150.01,TRADE
2024-12-06 22:00:00,NSW1,9000.91,150.01,TRADE
2024-12-06 22:05:00,NSW1,8886.28,181.66,TRADE
2024-12-06 22:10:00,NSW1,8797.82,150.01,TRADE
2024-12-06 22:15:00,NSW1,8806.27,160.25,TRADE
2024-12-06 22:20:00,NSW1,8713.39,150.01,TRADE
2024-12-06 22:25:00,NSW1,8657.1,160.77,TRADE
2024-12-06 22:30:00,NSW1,8690.36,150.01,TRADE
2024-12-06 22:35:00,NSW1,8544.59,148.0,TRADE
2024-12-06 22:40:00,NSW1,8565.04,158.36,TRADE
2024-12-06 22:45:00,NSW1,8539.29,156.54,TRADE
2024-12-06 22:50:00,NSW1,8470.08,155.18,TRADE
2024-12-06 22:55:00,NSW1,8475.54,183.24,TRADE
2024-12-06 23:00:00,NSW1,8393.64,186.78,TRADE
2024-12-06 23:05:00,NSW1,8339.1,172.67,TRADE
2024-12-06 23:10:00,NSW1,8311.81,193.84,TRADE
2024-12-06 23:15:00,NSW1,8261.69,217.26,TRADE
2024-12-06 23:20:00,NSW1,8070.45,192.49,TRADE
2024-12-06 23:25:00,NSW1,8088.76,201.42,TRADE
2024-12-06 23:30:00,NSW1,8045.91,222.08,TRADE
2024-12-06 23:35:00,NSW1,7976.21,200.9,TRADE
2024-12-06 23:40:00,NSW1,7947.41,213.8,TRADE
2024-12-06 23:45:00,NSW1,7999.4,254.58,TRADE
2024-12-06 23:50:00,NSW1,7938.51,260.98,TRADE
2024-12-06 23:55:00,NSW1,7885.22,263.14,TRADE
2024-12-07 00:00:00,NSW1,7867.1,266.22,TRADE
2024-12-07 00:05:00,NSW1,7779.4,299.98,TRADE
2024-12-07 00:10:00,NSW1,7844.07,228.66,TRADE
2024-12-07 00:15:00,NSW1,7820.86,226.03,TRADE
2024-12-07 00:20:00,NSW1,7745.83,190.94,TRADE
2024-12-07 00:25:00,NSW1,7616.86,166.25,TRADE
2024-12-07 00:30:00,NSW1,7652.55,166.26,TRADE
2024-12-07 00:35:00,NSW1,7571.95,164.94,TRADE
2024-12-07 00:40:00,NSW1,7581.3,156.87,TRADE
2024-12-07 00:45:00,NSW1,7529.7,161.16,TRADE
2024-12-07 00:50:00,NSW1,7524.31,155.72,TRADE
2024-12-07 00:55:00,NSW1,7422.66,130.52,TRADE
2024-12-07 01:00:00,NSW1,7380.84,126.64,TRADE
2024-12-07 01:05:00,NSW1,7322.88,129.86,TRADE
2024-12-07 01:10:00,NSW1,7285.93,126.62,TRADE
2024-12-07 01:15:00,NSW1,7282.81,151.12,TRADE
2024-12-07 01:20:00,NSW1,7268.65,167.01,TRADE
2024-12-07 01:25:00,NSW1,7242.37,167.01,TRADE
2024-12-07 01:30:00,NSW1,7172.4,148.04,TRADE
2024-12-07 01:35:00,NSW1,7136.18,166.95,TRADE
2024-12-07 01:40:00,NSW1,7121.63,148.25,TRADE
2024-12-07 01:45:00,NSW1,7082.42,136.41,TRADE
2024-12-07 01:50:00,NSW1,7087.92,151.1,TRADE
2024-12-07 01:55:00,NSW1,7005.62,116.02,TRADE
2024-12-07 02:00:00,NSW1,6998.48,121.08,TRADE
2024-12-07 02:05:00,NSW1,7012.81,113.96,TRADE
2024-12-07 02:10:00,NSW1,7015.1,113.58,TRADE
2024-12-07 02:15:00,NSW1,6968.24,109.15,TRADE
2024-12-07 02:20:00,NSW1,6914.83,108.89,TRADE
2024-12-07 02:25:00,NSW1,6964.98,109.73,TRADE
2024-12-07 02:30:00,NSW1,6902.4,108.89,TRADE
2024-12-07 02:35:00,NSW1,6893.91,107.42,TRADE
2024-12-07 02:40:00,NSW1,6938.88,117.15,TRADE
2024-12-07 02:45:00,NSW1,6904.25,108.89,TRADE
2024-12-07 02:50:00,NSW1,6875.17,108.89,TRADE
2024-12-07 02:55:00,NSW1,6887.43,107.03,TRADE
2024-12-07 03:00:00,NSW1,6897.42,107.04,TRADE
2024-12-07 03:05:00,NSW1,6847.59,117.22,TRADE
2024-12-07 03:10:00,NSW1,6866.48,108.89,TRADE
2024-12-07 03:15:00,NSW1,6828.98,105.37,TRADE
2024-12-07 03:20:00,NSW1,6872.54,104.5,TRADE
2024-12-07 03:25:00,NSW1,6833.28,104.5,TRADE
2024-12-07 03:30:00,NSW1,6801.69,103.96,TRADE
2024-12-07 03:35:00,NSW1,6819.4,105.66,TRADE
2024-12-07 03:40:00,NSW1,6879.15,104.5,TRADE
2024-12-07 03:45:00,NSW1,6876.61,104.56,TRADE
2024-12-07 03:50:00,NSW1,6829.14,103.89,TRADE
2024-12-07 03:55:00,NSW1,6870.65,103.82,TRADE
2024-12-07 04:00:00,NSW1,6838.89,91.39,TRADE
2024-12-07 04:05:00,NSW1,6889.77,90.72,TRADE
2024-12-07 04:10:00,NSW1,6909.36,90.92,TRADE
2024-12-07 04:15:00,NSW1,6914.78,81.41,TRADE
2024-12-07 04:20:00,NSW1,6886.31,84.86,TRADE
2024-12-07 04:25:00,NSW1,6883.51,80.11,TRADE
2024-12-07 04:30:00,NSW1,6885.72,90.76,TRADE
2024-12-07 04:35:00,NSW1,6900.49,87.5,TRADE
2024-12-07 04:40:00,NSW1,7015.99,98.65,TRADE
2024-12-07 04:45:00,NSW1,6958.78,79.5,TRADE
2024-12-07 04:50:00,NSW1,6973.25,79.55,TRADE
2024-12-07 04:55:00,NSW1,6935.15,79.49,TRADE
2024-12-07 05:00:00,NSW1,6957.63,79.5,TRADE
2024-12-07 05:05:00,NSW1,6902.78,78.83,TRADE
2024-12-07 05:10:00,NSW1,7009.09,93.53,TRADE
2024-12-07 05:15:00,NSW1,6917.01,80.08,TRADE
2024-12-07 05:20:00,NSW1,7036.78,87.32,TRADE
2024-12-07 05:25:00,NSW1,6964.3,79.01,TRADE
2024-12-07 05:30:00,NSW1,7005.67,79.5,TRADE
2024-12-07 05:35:00,NSW1,6941.72,76.0,TRADE
2024-12-07 05:40:00,NSW1,6957.1,70.05,TRADE
2024-12-07 05:45:00,NSW1,7078.39,55.87,TRADE
2024-12-07 05:50:00,NSW1,6972.98,53.69,TRADE
2024-12-07 05:55:00,NSW1,6960.96,51.21,TRADE
2024-12-07 06:00:00,NSW1,6971.57,35.88,TRADE
2024-12-07 06:05:00,NSW1,6984.11,12.01,TRADE
2024-12-07 06:10:00,NSW1,7024.01,10.41,TRADE
2024-12-07 06:15:00,NSW1,6966.02,0.0,TRADE
2024-12-07 06:20:00,NSW1,6947.6,-12.83,TRADE
2024-12-07 06:25:00,NSW1,7076.9,9.91,TRADE
2024-12-07 06:30:00,NSW1,7105.96,12.53,TRADE
2024-12-07 06:35:00,NSW1,7081.36,-17.44,TRADE
2024-12-07 06:40:00,NSW1,7258.82,30.84,TRADE
2024-12-07 06:45:00,NSW1,7261.54,13.08,TRADE
2024-12-07 06:50:00,NSW1,7355.4,-11.26,TRADE
2024-12-07 06:55:00,NSW1,7350.29,0.24,TRADE
2024-12-07 07:00:00,NSW1,7328.08,1.0,TRADE
2024-12-07 07:05:00,NSW1,7368.75,21.29,TRADE
2024-12-07 07:10:00,NSW1,7374.03,25.96,TRADE
2024-12-07 07:15:00,NSW1,7407.24,45.0,TRADE
2024-12-07 07:20:00,NSW1,7394.49,33.36,TRADE
2024-12-07 07:25:00,NSW1,7421.96,20.0,TRADE
2024-12-07 07:30:00,NSW1,7416.18,34.88,TRADE
2024-12-07 07:35:00,NSW1,7342.66,17.3,TRADE
2024-12-07 07:40:00,NSW1,7476.62,1.0,TRADE
2024-12-07 07:45:00,NSW1,7480.8,1.0,TRADE
2024-12-07 07:50:00,NSW1,7560.03,12.44,TRADE
2024-12-07 07:55:00,NSW1,7605.43,12.46,TRADE
2024-12-07 08:00:00,NSW1,7485.32,21.16,TRADE
2024-12-07 08:05:00,NSW1,7482.3,35.88,TRADE
2024-12-07 08:10:00,NSW1,7594.95,35.84,TRADE
2024-12-07 08:15:00,NSW1,7600.11,20.47,TRADE
2024-12-07 08:20:00,NSW1,7640.57,20.67,TRADE
2024-12-07 08:25:00,NSW1,7578.42,12.85,TRADE
2024-12-07 08:30:00,NSW1,7623.8,20.0,TRADE
2024-12-07 08:35:00,NSW1,7704.18,46.48,TRADE
2024-12-07 08:40:00,NSW1,7804.47,35.88,TRADE
2024-12-07 08:45:00,NSW1,7810.77,35.88,TRADE
2024-12-07 08:50:00,NSW1,7775.39,20.0,TRADE
2024-12-07 08:55:00,NSW1,7776.9,0.22,TRADE
2024-12-07 09:00:00,NSW1,7784.34,9.5,TRADE
2024-12-07 09:05:00,NSW1,7802.82,-13.07,TRADE
2024-12-07 09:10:00,NSW1,7873.97,-19.9,TRADE
2024-12-07 09:15:00,NSW1,7942.62,-2.0,TRADE
2024-12-07 09:20:00,NSW1,7758.56,0.22,TRADE
2024-12-07 09:25:00,NSW1,7841.11,9.4,TRADE
2024-12-07 09:30:00,NSW1,7834.13,-14.99,TRADE
2024-12-07 09:35:00,NSW1,7845.29,-20.34,TRADE
2024-12-07 09:40:00,NSW1,7807.46,-19.83,TRADE
2024-12-07 09:45:00,NSW1,7800.94,-28.01,TRADE
2024-12-07 09:50:00,NSW1,7800.49,-30.0,TRADE
2024-12-07 09:55:00,NSW1,7766.84,-30.0,TRADE
2024-12-07 10:00:00,NSW1,7857.59,-28.01,TRADE
2024-12-07 10:05:00,NSW1,7870.04,-27.95,TRADE
2024-12-07 10:10:00,NSW1,7928.62,-18.57,TRADE
2024-12-07 10:15:00,NSW1,7844.2,-11.92,TRADE
2024-12-07 10:20:00,NSW1,7856.24,-17.71,TRADE
2024-12-07 10:25:00,NSW1,7826.14,-2.0,TRADE
2024-12-07 10:30:00,NSW1,7875.38,0.22,TRADE
2024-12-07 10:35:00,NSW1,7979.93,13.81,TRADE
